date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,temperature,rain_p_h,clouds_all,weather_type,weather_description,traffic_volume
2013-09-11 12:00:00,None,78,100,3,340,7,299.54,0.0,0,Clear,Sky is Clear,4880
2013-09-11 14:00:00,None,139,87,5,330,7,301.5,0.0,40,Clouds,scattered clouds,5471
2013-09-11 15:00:00,None,34,93,5,340,9,301.15,0.0,1,Clear,sky is clear,5832
2013-09-11 16:00:00,None,124,93,5,310,3,301.5,0.0,1,Clear,sky is clear,6640
2013-09-11 17:00:00,None,99,87,4,320,9,300.82,0.0,1,Clear,sky is clear,6503
2013-09-11 18:00:00,None,295,93,1,260,4,300.15,0.0,1,Clear,sky is clear,4805
2013-09-11 19:00:00,None,282,100,1,260,3,297.13,0.0,1,Haze,haze,3602
2013-09-11 20:00:00,None,221,100,2,270,4,294.83,0.0,1,Clear,sky is clear,3059
2013-09-11 21:00:00,None,120,96,2,282,3,294.67,0.0,1,Clear,sky is clear,2667
2013-09-11 22:00:00,None,85,100,2,270,8,293.63,0.0,1,Clear,sky is clear,2302
2013-09-11 23:00:00,None,97,100,3,256,9,292.12,0.0,1,Clear,sky is clear,2306
2013-09-12 02:00:00,None,179,93,1,210,4,288.12,0.0,1,Clear,sky is clear,282
2013-09-12 04:00:00,None,156,100,3,256,2,285.63,0.0,1,Clear,sky is clear,843
2013-09-12 05:00:00,None,249,92,3,260,6,285.12,0.0,1,Clear,sky is clear,3021
2013-09-12 09:00:00,None,64,93,4,241,1,289.85,0.0,0,Clear,Sky is Clear,5687
2013-09-12 11:00:00,None,101,93,4,241,6,293.29,0.0,1,Clear,sky is clear,4750
2013-09-12 23:00:00,None,262,96,4,241,6,286.55,0.0,68,Clouds,broken clouds,3069
2013-09-13 00:00:00,None,166,92,5,261,2,284.95,0.0,24,Clouds,few clouds,866
2013-09-13 02:00:00,None,260,84,5,261,1,283.93,0.0,24,Clouds,few clouds,358
2013-09-13 03:00:00,None,273,76,5,261,2,282.48,0.25,0,Rain,light rain,383
2013-09-13 05:00:00,None,17,89,1,270,2,279.11,0.0,1,Clear,sky is clear,2838
2013-09-13 06:00:00,None,107,75,0,269,5,278.62,0.0,1,Clear,sky is clear,5753
2013-09-13 07:00:00,None,59,67,1,285,1,278.78,0.0,1,Clear,sky is clear,6435
2013-09-13 08:00:00,None,222,51,1,276,2,283.46,0.0,1,Clear,sky is clear,5873
2013-09-13 10:00:00,None,13,36,0,268,3,289.5,0.0,1,Clear,sky is clear,4689
2013-09-13 11:00:00,None,250,41,0,234,1,290.83,0.0,1,Clear,sky is clear,5204
2013-09-13 12:00:00,None,28,46,1,201,3,291.83,0.0,1,Clear,sky is clear,5469
2013-09-13 15:00:00,None,279,78,1,201,3,293.84,0.0,1,Clear,sky is clear,6309
2013-09-13 17:00:00,None,210,85,1,201,5,293.83,0.0,1,Clear,sky is clear,5916
2013-09-13 18:00:00,None,113,90,2,157,9,292.5,0.0,1,Clear,sky is clear,5369
2013-09-13 19:00:00,None,91,88,2,157,6,289.82,0.0,1,Clear,sky is clear,4027
2013-09-13 20:00:00,None,64,80,3,155,8,286.48,0.0,1,Clear,sky is clear,3271
2013-09-13 22:00:00,None,297,73,3,154,1,284.89,0.0,1,Clear,sky is clear,2756
2013-09-13 23:00:00,None,245,75,3,151,9,284.62,0.0,1,Clear,sky is clear,1947
2013-09-14 01:00:00,None,173,71,4,150,9,283.89,0.0,1,Clear,sky is clear,749
2013-09-14 02:00:00,None,94,67,4,153,6,283.89,0.0,1,Clear,sky is clear,574
2013-09-14 05:00:00,None,228,73,4,145,3,283.42,0.0,1,Clear,sky is clear,891
2013-09-14 07:00:00,None,222,70,4,148,5,283.83,0.0,1,Clear,sky is clear,2228
2013-09-14 08:00:00,None,212,76,4,140,2,286.5,0.0,1,Clear,sky is clear,3407
2013-09-14 10:00:00,None,251,71,4,150,9,290.89,0.0,75,Clouds,broken clouds,4782
2013-09-14 13:00:00,None,171,64,4,170,6,293.5,0.0,1,Clear,sky is clear,4723
2013-09-14 14:00:00,None,188,62,3,170,6,293.17,0.0,90,Rain,light rain,4663
2013-09-14 16:00:00,None,101,59,4,174,7,289.82,0.0,90,Rain,heavy intensity rain,4588
2013-09-14 17:00:00,None,147,53,6,184,1,288.8,0.0,90,Rain,heavy intensity rain,4490
2013-09-14 18:00:00,None,121,52,6,186,9,287.8,0.0,90,Rain,heavy intensity rain,4056
2013-09-14 19:00:00,None,178,39,6,168,3,287.93,0.0,90,Rain,heavy intensity rain,3365
2013-09-14 20:00:00,None,216,31,4,150,1,287.13,0.0,90,Drizzle,light intensity drizzle,2939
2013-09-14 21:00:00,None,237,35,4,170,7,287.15,0.0,90,Drizzle,drizzle,2894
2013-09-14 22:00:00,None,295,43,6,170,1,287.15,0.0,90,Drizzle,drizzle,2506
2013-09-14 23:00:00,None,258,48,7,190,8,286.86,0.0,90,Mist,mist,1629
2013-09-15 00:00:00,None,226,52,6,190,2,286.87,0.0,90,Rain,light rain,1236
2013-09-15 01:00:00,None,247,59,5,170,2,286.64,0.0,90,Rain,moderate rain,865
2013-09-15 02:00:00,None,260,67,2,180,4,287.15,0.0,90,Mist,mist,516
2013-09-15 03:00:00,None,154,59,3,180,2,286.74,0.0,90,Mist,mist,289
2013-09-15 04:00:00,None,237,43,4,180,5,286.86,0.0,90,Drizzle,light intensity drizzle,295
2013-09-15 07:00:00,None,245,40,4,150,7,286.48,0.0,90,Clouds,overcast clouds,1155
2013-09-15 08:00:00,None,285,38,5,150,7,287.15,0.0,90,Clouds,overcast clouds,1936
2013-09-15 11:00:00,None,130,38,5,150,8,288.8,0.0,90,Clouds,overcast clouds,4223
2013-09-15 12:00:00,None,71,40,4,140,4,289.66,0.0,90,Clouds,overcast clouds,4523
2013-09-15 13:00:00,None,196,49,2,130,6,290.91,0.0,90,Clouds,overcast clouds,4312
2013-09-15 14:00:00,None,34,55,1,120,3,291.67,0.0,90,Clouds,overcast clouds,3971
2013-09-15 16:00:00,None,105,59,2,120,8,291.72,0.0,75,Clouds,broken clouds,4273
2013-09-15 17:00:00,None,202,59,4,150,3,291.15,0.0,75,Clouds,broken clouds,4171
2013-09-15 19:00:00,None,263,63,4,150,1,288.13,0.0,90,Clouds,overcast clouds,3508
2013-09-15 20:00:00,None,76,67,3,150,9,286.8,0.0,75,Clouds,broken clouds,2994
2013-09-15 21:00:00,None,49,63,3,150,3,284.4,0.0,1,Clear,sky is clear,2274
2013-09-15 22:00:00,None,233,71,2,140,6,284.16,0.0,1,Clear,sky is clear,1598
2013-09-16 00:00:00,None,231,71,1,150,4,281.63,0.0,1,Mist,mist,533
2013-09-16 01:00:00,None,112,71,2,140,6,280.89,0.0,1,Clear,sky is clear,294
2013-09-16 02:00:00,None,257,76,2,130,2,279.14,0.0,1,Mist,mist,237
2013-09-16 04:00:00,None,171,76,2,130,7,277.65,0.0,1,Mist,mist,820
2013-09-16 05:00:00,None,273,76,1,130,8,277.14,0.0,1,Clear,sky is clear,2863
2013-09-16 08:00:00,None,34,71,1,120,8,281.48,0.0,1,Clear,sky is clear,6158
2013-09-16 10:00:00,None,163,66,2,140,5,285.17,0.0,1,Clear,sky is clear,4397
2013-09-16 11:00:00,None,228,62,3,150,2,287.17,0.0,1,Clear,sky is clear,4585
2013-09-16 12:00:00,None,263,59,4,150,4,289.18,0.0,1,Clear,sky is clear,4862
2013-09-16 13:00:00,None,224,52,4,140,5,290.17,0.0,1,Clear,sky is clear,4772
2013-09-16 14:00:00,None,178,52,4,150,5,290.83,0.0,1,Clear,sky is clear,5191
2013-09-16 19:00:00,None,89,49,3,140,9,287.13,0.0,1,Clear,sky is clear,3354
2013-09-16 20:00:00,None,81,44,5,160,2,284.48,0.0,1,Clear,sky is clear,2881
2013-09-16 22:00:00,None,72,41,4,140,8,283.87,0.0,1,Clear,sky is clear,1566
2013-09-16 23:00:00,None,84,41,2,140,6,283.88,0.0,1,Clear,sky is clear,986
2013-09-17 01:00:00,None,272,43,5,140,4,283.37,0.0,1,Clear,sky is clear,331
2013-09-17 02:00:00,None,107,46,3,130,4,282.62,0.0,1,Clear,sky is clear,233
2013-09-17 03:00:00,None,94,49,3,120,1,282.62,0.0,1,Clear,sky is clear,336
2013-09-17 04:00:00,None,282,49,4,130,2,282.13,0.0,1,Clear,sky is clear,803
2013-09-17 05:00:00,None,158,59,4,140,5,282.89,0.0,1,Clear,sky is clear,3058
2013-09-17 09:00:00,None,15,67,4,140,3,286.15,0.0,90,Clouds,overcast clouds,5445
2013-09-17 10:00:00,None,118,63,6,140,9,288.5,0.0,90,Clouds,overcast clouds,4489
2013-09-17 11:00:00,None,208,63,5,140,7,290.47,0.0,90,Clouds,overcast clouds,4816
2013-09-17 13:00:00,None,47,67,4,140,5,292.85,0.0,75,Clouds,broken clouds,5018
2013-09-17 14:00:00,None,137,67,4,140,8,292.19,0.0,90,Clouds,overcast clouds,5303
2013-09-17 16:00:00,None,149,72,3,140,2,290.67,0.0,90,Clouds,overcast clouds,6605
2013-09-17 17:00:00,None,257,72,4,140,8,290.15,0.0,90,Clouds,overcast clouds,6298
2013-09-17 19:00:00,None,156,72,3,130,1,287.65,0.0,90,Mist,mist,3405
2013-09-17 20:00:00,None,204,76,4,100,6,287.65,0.0,90,Mist,mist,3150
2013-09-17 21:00:00,None,250,69,3,105,3,287.82,0.0,90,Rain,moderate rain,3345
2013-09-17 22:00:00,None,107,56,2,135,8,288.15,0.0,90,Drizzle,drizzle,1776
2013-09-17 23:00:00,None,161,56,1,183,7,288.15,0.0,90,Drizzle,heavy intensity drizzle,977
2013-09-18 01:00:00,None,244,56,2,180,8,288.72,0.0,90,Drizzle,drizzle,332
2013-09-18 03:00:00,None,142,49,0,123,7,289.54,0.0,90,Mist,mist,331
2013-09-18 04:00:00,None,89,57,7,200,6,289.58,0.0,90,Rain,light rain,850
2013-09-18 05:00:00,None,142,94,5,172,8,289.72,0.0,90,Mist,mist,2940
2013-09-18 07:00:00,None,262,66,5,224,9,290.34,0.0,90,Mist,mist,5951
2013-09-18 08:00:00,None,20,81,3,180,5,291.15,0.0,90,Drizzle,light intensity drizzle,5653
2013-09-18 10:00:00,None,78,82,4,207,7,292.15,0.0,90,Mist,mist,4501
2013-09-18 11:00:00,None,147,83,5,234,5,293.89,0.0,90,Mist,mist,4839
2013-09-18 14:00:00,None,260,68,5,235,1,295.4,0.0,90,Haze,haze,5556
2013-09-18 16:00:00,None,132,67,5,240,7,296.15,0.0,90,Clouds,overcast clouds,6807
2013-09-18 18:00:00,None,282,66,2,215,4,296.41,0.0,40,Haze,haze,4981
2013-09-18 20:00:00,None,252,65,3,225,6,297.811,0.0,0,Clear,Sky is Clear,3216
2013-09-18 21:00:00,None,171,65,0,205,8,294.39,0.0,1,Mist,mist,2557
2013-09-18 23:00:00,None,104,64,0,234,1,294.63,0.0,1,Mist,mist,1106
2013-09-19 00:00:00,None,171,65,7,242,2,294.64,0.0,1,Mist,mist,542
2013-09-19 02:00:00,None,293,73,0,200,4,295.12,0.0,40,Mist,mist,260
2013-09-19 04:00:00,None,125,67,7,270,8,294.71,0.0,90,Thunderstorm,proximity thunderstorm with rain,815
2013-09-19 07:00:00,None,230,76,6,275,4,293.13,0.0,1,Mist,mist,6720
2013-09-19 08:00:00,None,154,60,6,284,2,294.15,0.0,75,Mist,mist,6300
2013-09-19 11:00:00,None,191,78,5,282,8,292.44,0.0,75,Mist,mist,4704
2013-09-19 13:00:00,None,284,85,5,282,8,294.15,0.0,75,Clouds,broken clouds,5060
2013-09-19 16:00:00,None,46,68,4,285,4,297.2,0.0,40,Clouds,scattered clouds,6600
2013-09-19 17:00:00,None,45,76,4,285,9,295.65,0.0,40,Clouds,scattered clouds,6259
2013-09-19 19:00:00,None,77,84,4,285,3,293.9,0.0,1,Clear,sky is clear,3785
2013-09-19 20:00:00,None,130,91,4,288,7,292.48,0.0,1,Clear,sky is clear,3235
2013-09-19 21:00:00,None,164,76,4,288,2,291.88,0.0,40,Mist,mist,2922
2013-09-19 22:00:00,None,214,79,3,287,7,291.14,0.0,1,Clear,sky is clear,2069
2013-09-19 23:00:00,None,53,82,3,286,9,290.14,0.0,1,Clear,sky is clear,1153
2013-09-20 00:00:00,None,298,74,3,296,3,289.39,0.0,1,Clear,sky is clear,649
2013-09-20 02:00:00,None,99,80,3,292,7,288.39,0.0,75,Clouds,broken clouds,312
2013-09-20 04:00:00,None,221,76,3,298,1,286.9,0.0,75,Clouds,broken clouds,841
2013-09-20 05:00:00,None,72,72,3,304,6,286.87,0.0,75,Clouds,broken clouds,2813
2013-09-20 08:00:00,None,81,69,2,287,9,287.15,0.0,75,Rain,light rain,5837
2013-09-20 09:00:00,None,299,67,1,270,1,287.66,0.0,90,Clouds,overcast clouds,4916
2013-09-20 10:00:00,None,36,59,1,286,6,287.9,0.0,90,Clouds,overcast clouds,4746
2013-09-20 11:00:00,None,62,54,3,307,4,288.34,0.0,90,Rain,light rain,5317
2013-09-20 13:00:00,None,251,45,3,319,9,290.41,0.0,75,Clouds,broken clouds,5562
2013-09-20 14:00:00,None,109,43,1,248,9,290.5,0.0,90,Clouds,overcast clouds,5813
2013-09-20 17:00:00,None,88,56,2,303,7,287.47,0.0,90,Rain,moderate rain,6055
2013-09-20 19:00:00,None,99,60,1,293,3,285.15,0.0,90,Clouds,overcast clouds,3953
2013-09-20 20:00:00,None,34,63,1,226,2,284.15,0.0,1,Clear,sky is clear,3320
2013-09-20 22:00:00,None,170,66,1,236,9,283.63,0.0,40,Clouds,scattered clouds,2664
2013-09-20 23:00:00,None,204,69,1,188,5,283.14,0.0,40,Clouds,scattered clouds,1840
2013-09-21 00:00:00,None,210,72,1,113,2,282.63,0.0,1,Clear,sky is clear,1153
2013-09-21 01:00:00,None,175,76,0,56,1,282.37,0.0,90,Clouds,overcast clouds,716
2013-09-21 02:00:00,None,231,72,1,81,5,281.88,0.0,1,Clear,sky is clear,576
2013-09-21 03:00:00,None,292,75,1,81,1,281.38,0.0,1,Clear,sky is clear,416
2013-09-21 05:00:00,None,22,79,1,81,5,281.35,0.0,75,Clouds,broken clouds,919
2013-09-21 08:00:00,None,255,97,1,71,2,282.15,0.0,1,Clear,sky is clear,3455
2013-09-21 19:00:00,None,97,96,1,71,3,285.13,0.0,1,Clear,sky is clear,4042
2013-09-21 20:00:00,None,149,95,1,71,6,283.13,0.0,5,Clear,sky is clear,3426
2013-09-21 22:00:00,None,265,73,2,75,5,281.14,0.0,1,Clear,sky is clear,3806
2013-09-21 23:00:00,None,285,73,1,116,9,280.89,0.0,1,Clear,sky is clear,2637
2013-09-22 01:00:00,None,155,73,0,157,5,280.89,0.0,1,Mist,mist,823
2013-09-22 02:00:00,None,16,82,1,90,9,281.15,0.0,1,Clear,sky is clear,663
2013-09-22 08:00:00,None,255,71,1,135,6,283.14,0.0,1,Clear,sky is clear,2242
2013-09-22 10:00:00,None,213,61,1,180,2,288.48,0.0,1,Clear,sky is clear,4621
2013-09-22 14:00:00,None,249,68,4,113,4,294.83,0.0,1,Clear,sky is clear,4410
2013-09-22 16:00:00,None,103,64,3,104,3,296.13,0.0,1,Clear,sky is clear,4883
2013-09-22 17:00:00,None,17,60,3,96,7,295.8,0.0,1,Clear,sky is clear,4540
2013-09-22 19:00:00,None,179,54,4,115,5,292.46,0.0,1,Clear,sky is clear,3642
2013-09-22 20:00:00,None,128,59,2,88,2,291.13,0.0,1,Clear,sky is clear,3087
2013-09-22 22:00:00,None,255,53,4,108,6,290.14,0.0,1,Clear,sky is clear,1556
2013-09-22 23:00:00,None,137,58,2,81,9,289.39,0.0,1,Clear,sky is clear,1032
2013-09-23 02:00:00,None,231,65,2,91,6,287.63,0.0,1,Clear,sky is clear,261
2013-09-23 07:00:00,None,72,64,4,117,5,285.43,0.0,12,Clouds,few clouds,6679
2013-09-23 09:00:00,None,126,79,2,112,9,286.71,0.0,24,Clouds,few clouds,4978
2013-09-23 15:00:00,None,118,83,3,116,2,295.16,0.0,0,Clear,Sky is Clear,5817
2013-09-23 18:00:00,None,243,79,7,123,2,295.0,0.0,0,Clear,Sky is Clear,3357
2013-09-23 21:00:00,None,214,93,6,126,3,290.16,0.0,0,Clear,Sky is Clear,2239
2013-09-23 23:00:00,None,97,94,5,129,6,288.93,0.0,0,Clear,Sky is Clear,993
2013-09-24 00:00:00,None,249,97,5,132,1,288.47,0.0,64,Clouds,broken clouds,523
2013-09-24 03:00:00,None,207,98,2,135,1,285.43,0.0,1,Clear,sky is clear,376
2013-09-24 06:00:00,None,13,98,1,117,1,284.13,0.0,88,Clouds,overcast clouds,6004
2013-09-24 09:00:00,None,115,97,4,107,2,285.64,0.0,12,Clouds,few clouds,5488
2013-09-24 12:00:00,None,116,99,0,83,6,292.28,0.0,48,Clouds,scattered clouds,5046
2013-09-24 13:00:00,None,261,99,0,96,1,294.06,0.0,48,Clouds,scattered clouds,4981
2013-09-24 14:00:00,None,195,96,4,134,7,295.72,0.0,48,Clouds,scattered clouds,5464
2013-09-24 15:00:00,None,235,97,2,134,1,296.3,0.0,36,Clouds,scattered clouds,6069
2013-09-24 18:00:00,None,30,99,0,135,7,295.57,0.0,68,Clouds,broken clouds,4887
2013-09-24 20:00:00,None,163,96,4,88,4,290.63,0.0,68,Clouds,broken clouds,3283
2013-09-24 21:00:00,None,233,100,1,202,1,289.22,0.0,0,Clear,Sky is Clear,2657
2013-09-24 23:00:00,None,95,98,0,207,6,287.34,0.0,0,Mist,mist,1127
2013-09-25 00:00:00,None,50,97,1,193,6,286.29,0.0,0,Mist,mist,565
2013-09-25 02:00:00,None,181,95,0,217,9,284.89,0.0,0,Mist,mist,241
2013-09-25 03:00:00,None,169,94,3,129,5,284.18,0.0,0,Mist,mist,391
2013-09-25 04:00:00,None,169,93,6,42,3,283.67,0.0,0,Mist,mist,833
2013-09-25 05:00:00,None,127,98,8,21,8,283.25,0.0,0,Fog,fog,2895
2013-09-25 06:00:00,None,289,93,4,118,4,283.35,0.0,0,Fog,fog,5080
2013-09-25 08:00:00,None,93,96,5,167,6,283.29,0.51,0,Mist,mist,5674
2013-09-25 09:00:00,None,75,99,4,315,7,285.55,0.0,0,Clear,Sky is Clear,5799
2013-09-25 11:00:00,None,279,93,7,1,4,290.9,0.0,0,Clear,Sky is Clear,4828
2013-09-25 12:00:00,None,280,96,5,163,6,294.72,0.0,0,Clear,Sky is Clear,4999
2013-09-25 14:00:00,None,70,100,3,325,2,295.36,0.0,0,Clear,Sky is Clear,5496
2013-09-25 15:00:00,None,186,99,4,334,8,295.76,0.0,0,Clear,Sky is Clear,6000
2013-09-25 18:00:00,None,126,98,3,331,7,294.41,0.0,0,Clear,Sky is Clear,4695
2013-09-25 20:00:00,None,145,97,5,343,6,291.15,0.0,0,Clear,Sky is Clear,3119
2013-09-25 21:00:00,None,268,97,5,342,2,289.99,0.0,0,Clear,Sky is Clear,2673
2013-09-26 00:00:00,None,265,92,2,288,6,287.58,0.0,0,Clear,Sky is Clear,538
2013-09-26 02:00:00,None,280,90,1,270,6,287.06,0.0,0,Clear,Sky is Clear,270
2013-09-26 03:00:00,None,41,94,3,304,1,287.05,0.0,0,Clear,Sky is Clear,361
2013-09-26 04:00:00,None,263,94,3,308,1,287.08,0.0,0,Clear,Sky is Clear,862
2013-09-26 05:00:00,None,276,94,2,313,1,286.92,0.0,0,Clear,Sky is Clear,2971
2013-09-26 06:00:00,None,291,94,4,332,5,286.86,0.0,0,Clear,Sky is Clear,5476
2013-09-26 07:00:00,None,16,94,1,277,2,286.47,0.0,0,Clear,Sky is Clear,5924
2013-09-26 08:00:00,None,48,94,0,180,2,286.77,0.0,0,Clear,Sky is Clear,5454
2013-09-26 09:00:00,None,13,85,0,117,5,288.26,0.0,0,Clear,Sky is Clear,5246
2013-09-26 10:00:00,None,39,72,0,194,9,289.9,0.0,0,Clear,Sky is Clear,4715
2013-09-26 11:00:00,None,175,60,0,272,1,292.21,0.0,0,Clear,Sky is Clear,4956
2013-09-26 12:00:00,None,45,84,1,281,1,294.93,0.0,0,Clear,Sky is Clear,5058
2013-09-26 13:00:00,None,220,84,2,289,4,296.76,0.0,0,Clear,Sky is Clear,5160
2013-09-26 14:00:00,None,122,84,3,297,1,298.32,0.0,0,Clear,Sky is Clear,5755
2013-09-26 15:00:00,None,126,95,2,272,9,299.14,0.0,0,Clear,Sky is Clear,6145
2013-09-26 16:00:00,None,60,92,2,257,4,299.63,0.0,0,Clear,Sky is Clear,6709
2013-09-26 17:00:00,None,24,86,1,220,5,299.74,0.0,0,Clear,Sky is Clear,5998
2013-09-26 18:00:00,None,210,88,1,229,8,299.31,0.0,0,Clear,Sky is Clear,5240
2013-09-26 20:00:00,None,133,88,1,281,3,296.73,0.0,0,Clear,Sky is Clear,3321
2013-09-26 21:00:00,None,165,88,1,255,3,295.6,0.0,0,Clear,Sky is Clear,2766
2013-09-26 22:00:00,None,217,88,1,229,8,294.8,0.0,0,Clear,Sky is Clear,2471
2013-09-26 23:00:00,None,251,92,1,229,3,294.33,0.0,0,Clear,Sky is Clear,1283
2013-09-27 00:00:00,None,173,97,1,229,6,293.79,0.0,0,Clear,Sky is Clear,680
2013-09-27 01:00:00,None,269,87,1,229,4,293.27,0.0,0,Clear,Sky is Clear,385
2013-09-27 02:00:00,None,286,87,1,229,9,293.09,0.0,0,Clear,Sky is Clear,315
2013-09-27 03:00:00,None,202,88,1,229,5,292.87,0.0,0,Clear,Sky is Clear,385
2013-09-27 04:00:00,None,247,84,4,333,5,292.58,0.0,0,Clear,Sky is Clear,853
2013-09-27 05:00:00,None,59,77,4,333,6,292.28,0.0,0,Clear,Sky is Clear,2796
2013-09-27 06:00:00,None,222,71,3,281,2,291.93,0.0,0,Clear,Sky is Clear,5818
2013-09-27 07:00:00,None,275,65,4,333,7,292.25,0.0,0,Clear,Sky is Clear,6231
2013-09-27 08:00:00,None,99,61,2,275,7,292.25,0.0,0,Clear,Sky is Clear,5913
2013-09-27 09:00:00,None,153,58,1,217,7,292.9,0.0,64,Clouds,broken clouds,5147
2013-09-27 11:00:00,None,175,82,0,22,4,294.08,0.51,64,Rain,light rain,5320
2013-09-27 12:00:00,None,76,82,0,328,5,294.77,0.51,64,Rain,light rain,5468
2013-09-27 14:00:00,None,29,64,0,273,8,297.09,0.25,64,Rain,light rain,5717
2013-09-27 15:00:00,None,120,85,4,328,5,299.83,0.0,24,Clouds,few clouds,6213
2013-09-27 16:00:00,None,78,85,1,272,9,300.96,0.0,24,Clouds,few clouds,6637
2013-09-27 17:00:00,None,34,94,4,328,2,300.7,0.0,24,Clouds,few clouds,6162
2013-09-27 18:00:00,None,21,89,0,270,8,300.13,0.0,24,Clouds,few clouds,5486
2013-09-27 19:00:00,None,74,95,4,328,7,298.63,0.0,1,Clear,sky is clear,3964
2013-09-27 20:00:00,None,191,89,2,304,5,298.5,0.0,1,Clear,sky is clear,3301
2013-09-27 21:00:00,None,243,92,1,158,6,298.4,0.0,1,Clear,sky is clear,3132
2013-09-27 22:00:00,None,142,90,1,180,4,297.41,0.0,1,Clear,sky is clear,2670
2013-09-27 23:00:00,None,195,96,1,282,2,296.65,0.0,1,Clear,sky is clear,1938
2013-09-28 00:00:00,None,88,96,4,319,1,296.41,0.0,1,Clear,sky is clear,1332
2013-09-28 01:00:00,None,141,86,2,309,1,295.41,0.0,1,Clear,sky is clear,709
2013-09-28 02:00:00,None,284,95,4,319,2,294.65,0.0,1,Clear,sky is clear,574
2013-09-28 04:00:00,None,209,91,1,315,9,293.9,0.0,40,Clouds,scattered clouds,432
2013-09-28 05:00:00,None,110,91,1,302,6,293.41,0.0,40,Clouds,scattered clouds,879
2013-09-28 06:00:00,None,161,91,1,290,9,293.41,0.0,75,Clouds,broken clouds,1451
2013-09-28 07:00:00,None,225,91,1,270,3,293.5,0.0,75,Clouds,broken clouds,2367
2013-09-28 08:00:00,None,156,66,3,302,2,292.84,0.0,90,Rain,moderate rain,3575
2013-09-28 09:00:00,None,289,74,3,296,7,292.16,0.0,90,Rain,moderate rain,4050
2013-09-28 10:00:00,None,158,66,3,312,3,291.98,0.0,90,Mist,mist,4621
2013-09-28 11:00:00,None,190,49,1,323,5,286.55,0.0,90,Mist,mist,5208
2013-09-28 13:00:00,None,160,47,0,230,3,286.43,0.0,90,Rain,moderate rain,5084
2013-09-28 14:00:00,None,293,62,4,271,8,287.15,0.0,90,Rain,light rain,4642
2013-09-28 15:00:00,None,213,68,3,275,1,287.81,0.0,90,Clouds,overcast clouds,4564
2013-09-28 16:00:00,None,89,68,2,245,8,287.83,0.0,90,Clouds,overcast clouds,4390
2013-09-28 18:00:00,None,158,68,1,216,3,287.48,0.0,40,Clouds,scattered clouds,4021
2013-09-28 19:00:00,None,286,74,3,259,7,286.15,0.0,1,Clear,sky is clear,3615
2013-09-28 20:00:00,None,44,74,3,259,4,283.49,0.0,1,Clear,sky is clear,2929
2013-09-28 22:00:00,None,225,74,3,259,9,282.39,0.0,1,Clear,sky is clear,2752
2013-09-28 23:00:00,None,10,81,3,244,4,281.9,0.0,1,Clear,sky is clear,3035
2013-09-29 00:00:00,None,215,81,2,272,2,282.14,0.0,1,Clear,sky is clear,1785
2013-09-29 01:00:00,None,101,81,1,247,1,281.4,0.0,1,Clear,sky is clear,927
2013-09-29 02:00:00,None,100,84,0,242,7,281.66,0.0,1,Clear,sky is clear,722
2013-09-29 03:00:00,None,79,84,2,238,7,281.64,0.0,1,Clear,sky is clear,393
2013-09-29 04:00:00,None,141,84,4,234,9,281.38,0.0,1,Clear,sky is clear,329
2013-09-29 05:00:00,None,266,84,4,228,4,280.64,0.0,1,Clear,sky is clear,543
2013-09-29 06:00:00,None,101,84,4,228,4,280.13,0.0,1,Clear,sky is clear,903
2013-09-29 07:00:00,None,91,88,3,227,3,279.8,0.0,1,Clear,sky is clear,1401
2013-09-29 08:00:00,None,108,84,4,228,5,282.16,0.0,1,Clear,sky is clear,2172
2013-09-29 10:00:00,None,62,84,0,270,1,288.17,0.0,1,Clear,sky is clear,4039
2013-09-29 11:00:00,None,89,81,2,249,3,290.83,0.0,1,Clear,sky is clear,4518
2013-09-29 12:00:00,None,255,79,4,228,7,293.83,0.0,1,Clear,sky is clear,4736
2013-09-29 13:00:00,None,298,83,0,285,3,294.83,0.0,1,Clear,sky is clear,4384
2013-09-29 14:00:00,None,288,84,2,300,1,296.48,0.0,1,Clear,sky is clear,4241
2013-09-29 16:00:00,None,271,85,3,315,7,297.8,0.0,1,Clear,sky is clear,4724
2013-09-29 17:00:00,None,270,80,3,302,2,297.15,0.0,1,Clear,sky is clear,4794
2013-09-29 18:00:00,None,241,75,3,290,3,294.83,0.0,1,Clear,sky is clear,4483
2013-09-29 19:00:00,None,257,77,3,292,6,292.15,0.0,1,Clear,sky is clear,3837
2013-09-29 20:00:00,None,264,67,4,289,3,291.15,0.0,1,Clear,sky is clear,2955
2013-09-29 21:00:00,None,92,85,2,293,5,291.14,0.0,1,Clear,sky is clear,2453
2013-09-29 22:00:00,None,274,92,0,292,1,291.65,0.0,1,Clear,sky is clear,1674
2013-09-29 23:00:00,None,12,92,3,292,2,291.16,0.0,1,Clear,sky is clear,1028
2013-09-30 00:00:00,None,232,90,3,292,2,290.65,0.0,1,Clear,sky is clear,556
2013-09-30 01:00:00,None,259,90,3,319,7,289.91,0.0,1,Clear,sky is clear,316
2013-09-30 02:00:00,None,201,91,3,325,3,289.91,0.0,1,Clear,sky is clear,270
2013-09-30 04:00:00,None,55,92,2,297,7,289.65,0.0,1,Clear,sky is clear,818
2013-09-30 05:00:00,None,278,93,2,336,1,288.65,0.0,1,Clear,sky is clear,2879
2013-09-30 07:00:00,None,50,96,2,329,3,287.5,0.0,1,Clear,sky is clear,6469
